filepath,label
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/d74d7c16-ab04-49fa-9feb-8677ec37810c___JR_B.Spot 9053.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/055a84c4-8286-4b44-816a-66b82d3bd4bc___NREC_B.Spot 9105.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/2254cc78-9169-4f14-9ab9-d9d3949a5f69___JR_B.Spot 3295.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/afc76c77-fd2d-4b7f-b1ad-14ba4d5fe297___NREC_B.Spot 9113.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/d63d868b-4c15-4b4a-975a-d4545c37c0c2___JR_B.Spot 3378.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/968ac529-2487-4400-b495-423d49d69831___NREC_B.Spot 9238.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/98911982-d13f-45f3-a098-bacf2924c154___NREC_B.Spot 1851.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/f92689ca-b5db-4a0a-b865-a69ba215922f___JR_B.Spot 9040.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/179067a6-1012-4a23-8f09-e413300e9f32___NREC_B.Spot 9085.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/c8080916-dd9d-40c4-a39b-1957ebd17b87___NREC_B.Spot 9115.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/dd2bf52d-685d-4feb-ac7e-846cbd29d9c3___JR_B.Spot 8891.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/10af9ff3-16c3-4cb0-8af0-71d3b8442206___NREC_B.Spot 9090.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/61fe0fde-0e1a-4977-adee-e9b66caaf809___NREC_B.Spot 1855.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/c91abd9b-94e4-401a-893d-a93956048f54___JR_B.Spot 3124.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/a40f6c5e-3e3b-43e8-95da-10b90705262f___NREC_B.Spot 9124.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/5220d08b-9ead-4c12-9a25-7044d1669d0d___JR_B.Spot 3208.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/f7210adf-ebd1-44d7-9104-40244572d722___NREC_B.Spot 1807.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/1e1ee82b-592b-4158-a48b-347084647492___NREC_B.Spot 9046.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/eabaa1bb-a866-4670-887e-3d9897c31fae___JR_B.Spot 3274.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/94f00ecd-184d-40ee-a7e9-d6feb19402cb___JR_B.Spot 8957.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/8294cabb-990b-4e0b-9351-441c91fa9e28___NREC_B.Spot 1941.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/cf99fb0b-98c4-442a-aa0f-dfaab6398e52___JR_B.Spot 3166.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/820a7257-dc1d-46af-ba5a-b006c35fc1b1___JR_B.Spot 3116.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/184221a3-0f0e-4acc-b5be-7b853349cd0d___JR_B.Spot 3286.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/924c8aa8-14ac-4b67-847b-900965799792___JR_B.Spot 3169.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/2c8e565d-14be-4cbe-8873-2aa25a86b98c___JR_B.Spot 8903.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/aad5f483-16a2-4208-ab0b-00bd4df4a03b___JR_B.Spot 3326.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/db2c9432-9f29-4867-a07f-b6e78aa946a4___JR_B.Spot 3138.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/39875cb8-3958-46b9-a9dc-f810f353af5a___JR_B.Spot 3321.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/0abffc81-6be8-4b17-a83c-4d2830e30382___JR_B.Spot 9076.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/517e3352-9e28-4b42-970b-2aa198203960___JR_B.Spot 8855.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/da80eee6-ceb1-4d53-b783-3e865087ed26___JR_B.Spot 3314.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/e67a8a4a-e383-4eee-95e8-22443071ed6d___JR_B.Spot 9057.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/0022d6b7-d47c-4ee2-ae9a-392a53f48647___JR_B.Spot 8964.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/bd2fcca9-6e34-44db-ade7-a0b595c97dcf___NREC_B.Spot 9126.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/6c475c34-fcf6-4386-97f3-a08424dc0401___NREC_B.Spot 1801.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/c869760f-5c94-4282-9e1b-a7b0f36455e4___JR_B.Spot 8929.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/2b562d10-5ccf-4f20-aadc-2e1480bd303e___JR_B.Spot 3256.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/ae40949c-47ac-49ce-9a5d-00e15fa79d66___NREC_B.Spot 1785.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/77d6d18a-0f6c-4417-80c6-42c0c9e7a83d___NREC_B.Spot 9147.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/96924079-4bc2-46f0-8eee-1e7e06bf559a___JR_B.Spot 3279.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/8c9e49b1-c4ee-402e-b31b-a7b33e887d0c___JR_B.Spot 3313.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/c253505d-237e-4548-a4c5-dd30c6661668___NREC_B.Spot 9151.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/e8e03ae2-a11f-4af1-879b-66d71af9ba13___NREC_B.Spot 1857.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/d4fc75c5-ff75-4429-8a41-917c2265cfbc___NREC_B.Spot 1871.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/831d19a0-117e-477c-9301-d9279edd1c5d___JR_B.Spot 3343.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/307ade58-8297-4ca9-b412-7ab20f837dc3___NREC_B.Spot 1861.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/a7ae874f-138c-4996-949b-f6ba3d4bc1b0___NREC_B.Spot 1959.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/4cda1135-6cad-421b-9648-d00f9f3cd16f___JR_B.Spot 3304.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/4c664b0a-9ee7-48c2-aaf4-d54e34f5edd3___JR_B.Spot 9060.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/a3364e6c-34f8-4bcd-a9bf-c5644b89a60e___JR_B.Spot 8886.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/5d3a800b-58ed-41f4-ad9a-ad92217a5316___JR_B.Spot 9027.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/2d9f1bf4-6409-488c-8992-92b2909822bd___JR_B.Spot 3342.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/bcbca73b-22a6-40e4-ba78-8bfe313665ff___JR_B.Spot 8894.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/e5b0a108-d1ec-42ce-9953-e57cb218bb00___JR_B.Spot 3268.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/976a6621-9c5a-4c7b-a045-fdceff04d081___JR_B.Spot 3108.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/c030548f-c7e2-48a3-a50b-9a55138951ff___JR_B.Spot 3368.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/36223df9-bc20-4672-8938-6f1f60fb4a0e___NREC_B.Spot 1873.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/00f2e69a-1e56-412d-8a79-fdce794a17e4___JR_B.Spot 3132.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/ca536e69-ebc0-4a82-8bca-c074f9399885___JR_B.Spot 8986.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/8295d0d3-a2b8-4f32-ac02-7e0ee8f75406___NREC_B.Spot 1790.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/d2e908d9-71d4-451a-b77d-6152c4a91957___JR_B.Spot 3175.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/2679d7e8-de91-4864-8123-d5652069232e___JR_B.Spot 3375.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/e90ac690-4fbd-4ded-94f2-af7373479164___JR_B.Spot 8931.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/0576dd21-3958-46a5-ab99-f9865371bd1a___NREC_B.Spot 1957.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/ecb3abf1-f826-4c7a-9ee6-e4f112a6cb9f___JR_B.Spot 3154.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/5f1731b8-21ee-43d8-a019-8591428f4e3e___JR_B.Spot 9003.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/8429c476-0b37-4e58-b614-c3fc59f4cd0c___NREC_B.Spot 9089.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/a50c5b48-03df-44af-8dac-62976376a4cd___JR_B.Spot 3247.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/4307f7a4-e666-40ee-a2b5-ff9c4e3e70e1___JR_B.Spot 3109.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/37e9bf3a-85da-4114-8e69-185498b9a9af___JR_B.Spot 3337.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/20531434-4064-4aeb-a839-d3bcfe0ecb3e___NREC_B.Spot 9104.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/6a457821-e634-425c-90f0-a4bbd76b5722___JR_B.Spot 3159.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/c93e971c-7419-410e-8ea3-7094610d11e0___NREC_B.Spot 9081.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/656dbf3a-3aee-46a5-80b9-a86953fc82c5___JR_B.Spot 8879.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/2f9b46c7-fa77-4196-9ed1-f3f316182340___JR_B.Spot 8943.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/28b0cad6-b695-4e4b-9cd1-27f2e43647e7___JR_B.Spot 9071.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/f69531dd-6acc-4af1-afb1-b6970e153b6a___NREC_B.Spot 9248.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/e6a69573-7581-4904-91f1-461aa3ad8038___JR_B.Spot 3349.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/e481606b-2d13-4965-9e0a-44f02a8fa701___JR_B.Spot 8833.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/0169b9ac-07b9-4be1-8b85-da94481f05a4___NREC_B.Spot 9169.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/41fed9b9-d409-4b56-a9d6-3e98f31a4e3a___JR_B.Spot 3275.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/4d9ffd2f-2740-42f0-9679-c00961ec8f71___NREC_B.Spot 9226.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/a61f0df0-86c7-47dc-9d44-36918ce63d1a___NREC_B.Spot 1925.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/276e68d4-8a80-4260-a47d-da9eb588bb7b___JR_B.Spot 3319.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/eecaf451-abc4-4079-b612-f6a15d95ca6e___JR_B.Spot 3398.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/cafa778c-9b8b-45e7-8ffe-bc6fb3eec439___NREC_B.Spot 1923.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/8e0378a5-e4c7-406a-bc7d-b3844a7b8811___JR_B.Spot 8868.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/65a94537-481e-44d0-a1e1-d8ba6551247d___JR_B.Spot 3202.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/41b84d9f-07b5-49a9-b928-b9be65ea5e3d___JR_B.Spot 3153.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/c955b22e-69b7-4062-96ef-431fe8c37690___JR_B.Spot 8993.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/0fdb66e8-b17d-42c2-bc6d-30dcfab8fcae___JR_B.Spot 9058.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/30559581-e3ea-4ac4-8e8b-ff8bbc44b014___JR_B.Spot 8832.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/17c4557b-7a8f-4ded-b11c-6c5ba3532f37___JR_B.Spot 8824.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/952535f2-d337-434c-90e4-0be62ad20db9___JR_B.Spot 3348.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/121268d0-b5e9-452b-aa45-df90ddcc5ee5___JR_B.Spot 8876.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/c58bfb5a-ed87-4ff7-85f6-b262cd2e77fc___JR_B.Spot 3224.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/05c6ea65-cce4-43da-b57b-a45321b0e51b___NREC_B.Spot 9048.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/a2237a92-dce1-469e-ba88-657d40f55319___NREC_B.Spot 9122.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/b0d97a12-ed6a-41f0-9772-bb3b801e6041___NREC_B.Spot 9194.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/7cff0c53-dc4b-4d5f-ade4-0fb2177c3ccb___NREC_B.Spot 9079.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/3ff12256-cb79-4a74-8c2f-2df51b31d646___NREC_B.Spot 9242.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/4617631e-a75a-4cd0-a1f5-c06ed41a182a___JR_B.Spot 3281.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/315668fd-452d-43c1-8a63-e3b4d3d634a7___JR_B.Spot 3097.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/17557939-f9e2-435a-a4e7-f4d3cff8aa8b___JR_B.Spot 3107.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/642a8e92-aaea-4f20-8b59-29b541cb2611___NREC_B.Spot 9183.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/a24c601d-1eb2-4a9b-ac22-30503b964349___NREC_B.Spot 1915.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/a3f51b14-cfbc-4e34-bca0-2ff18996184d___JR_B.Spot 8841.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/0c99cb45-b4e0-4ade-bba5-fab3b678f0bb___JR_B.Spot 8912.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/0495b4d4-66a4-438c-862d-c483f08e4a95___JR_B.Spot 3288.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/01940b6d-7dea-4889-a7b8-a35f4e9bba34___NREC_B.Spot 9120.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/cfcbe58e-1fee-4156-b375-1b4550718470___JR_B.Spot 3284.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/6e1e07ba-212d-4494-b8bf-73d12d720c20___JR_B.Spot 3392.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/0d2635e7-df23-4ceb-b3ba-3af50bb58357___NREC_B.Spot 1874.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/532c9cb3-3018-4217-b59c-c16b8473423d___JR_B.Spot 3339.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/05287bcb-610b-440f-9337-c4ce98bc3bbe___JR_B.Spot 3327.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/d2a4d03b-3234-4ce5-9fcb-3d6e5fddae51___NREC_B.Spot 1894.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/637cbc00-46b3-4c63-aa26-1b496dc1c080___JR_B.Spot 3137.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/26ca895f-8155-4d26-a0ac-7e04a7487832___NREC_B.Spot 9222.JPG,Pepper__bell___Bacterial_spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Pepper__bell___Bacterial_spot/6499df20-fea2-4b02-bd62-a88c813dd3db___NREC_B.Spot 1841.JPG,Pepper__bell___Bacterial_spot
